Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,192,Cuba,CUB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,790974,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,192,Cuba,CUB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1654711,,,0
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,196,Cyprus,CYP,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,26017666,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,196,Cyprus,CYP,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,27179481,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,203,Czechia,CZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,859791101,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,203,Czechia,CZE,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,677147774,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,204,Benin,BEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,15964,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,204,Benin,BEN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2909824,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,208,Denmark,DNK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,600636065,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,208,Denmark,DNK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,865180412,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,212,Dominica,DMA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,238805,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,212,Dominica,DMA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,798480,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,214,Dominican Rep.,DOM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,15835880,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,214,Dominican Rep.,DOM,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,19459412,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,218,Ecuador,ECU,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,4679076,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,218,Ecuador,ECU,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,8160579,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,222,El Salvador,SLV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1431529,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,222,El Salvador,SLV,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,59094007,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,226,Equatorial Guinea,GNQ,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,88945,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,226,Equatorial Guinea,GNQ,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,743081,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,231,Ethiopia,ETH,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1269382,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,231,Ethiopia,ETH,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,36550331,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,232,Eritrea,ERI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,26382,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,232,Eritrea,ERI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,13081,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,233,Estonia,EST,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,22537122,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,233,Estonia,EST,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,24923273,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,234,Faeroe Isds,FRO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5004739,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,234,Faeroe Isds,FRO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,278701,,,0
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,238,Falkland Isds (Malvinas),FLK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5968,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,238,Falkland Isds (Malvinas),FLK,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,51623,,,0
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,242,Fiji,FJI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2027546,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,242,Fiji,FJI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,30040,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,246,Finland,FIN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,179869010,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,246,Finland,FIN,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,343686340,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,13469165120,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,251,France,FRA,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,6345181629,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,258,French Polynesia,PYF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,5868,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,258,French Polynesia,PYF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,216507,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,260,Fr. South Antarctic Terr.,ATF,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,320887,,,0
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,262,Djibouti,DJI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,96848,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,262,Djibouti,DJI,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,138792,,,0
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,266,Gabon,GAB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,8356151,,,0
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,266,Gabon,GAB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,2766234,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,268,Georgia,GEO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,1247353,,,4
H5,2018,2018,2018,0,0,2,Export,372,Ireland,IRL,268,Georgia,GEO,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,11071913,,,4
H5,2018,2018,2018,0,0,1,Import,372,Ireland,IRL,270,Gambia,GMB,,,,,,,,TOTAL,All Commodities,1,No Quantity,0,,,,0,,502,,,4
